price,furnishingstatus_Encoded,area_z,bedrooms_z,bathrooms_z,stories_z,parking_z,Area_Type,mainroad_yes,guestroom_yes,basement_yes,hotwaterheating_yes,airconditioning_yes,prefarea_yes
5145000,1.0,-0.8027774665490154,0.047278311684073836,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,Small,False,False,False,False,True,False
5145000,1.0,1.3050111018709158,0.047278311684073836,-0.5701867118926005,-0.9293966635677897,0.35597562605793237,Medium,True,False,False,False,False,True
5110000,2.0,-0.9918788479608691,0.047278311684073836,1.4218117367065486,0.22441012833299692,-0.8057412374245417,Small,True,True,True,False,False,False
5110000,0.0,-0.9918788479608691,0.047278311684073836,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,Small,True,False,True,False,False,False
5110000,2.0,2.8870055853895953,-1.308862733990682,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,Large,True,False,False,False,False,True
5110000,1.0,0.4379120846653424,0.047278311684073836,-0.5701867118926005,-0.9293966635677897,-0.8057412374245417,Medium,True,False,True,False,True,True
5075000,0.0,0.26264738969825846,-1.308862733990682,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,Medium,True,False,False,False,True,True
5040000,1.0,-0.7428184919550129,-1.308862733990682,-0.5701867118926005,-0.9293966635677897,-0.8057412374245417,Small,False,True,True,False,False,False
5040000,2.0,1.1297464069038319,1.4034193573588298,-0.5701867118926005,0.22441012833299692,1.5176924895404067,Medium,True,False,False,False,True,False
5040000,1.0,2.5595373395300434,0.047278311684073836,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,Large,True,True,True,False,False,False
5040000,2.0,0.6685235254115056,0.047278311684073836,-0.5701867118926005,-0.9293966635677897,-0.8057412374245417,Medium,True,True,True,False,False,True
5033000,1.0,-0.16167766127468175,-1.308862733990682,-0.5701867118926005,-0.9293966635677897,-0.8057412374245417,Small,True,True,True,False,False,False
5005000,1.0,1.3834189917246114,0.047278311684073836,1.4218117367065486,-0.9293966635677897,-0.8057412374245417,Medium,True,True,True,False,False,False
4970000,1.0,-0.341554585056689,1.4034193573588298,3.4138101853056977,0.22441012833299692,1.5176924895404067,Small,True,False,True,False,False,False
4970000,1.0,1.169411574712172,0.047278311684073836,-0.5701867118926005,-0.9293966635677897,-0.8057412374245417,Medium,True,True,True,True,False,False
4956000,1.0,-1.0841234242593345,0.047278311684073836,1.4218117367065486,0.22441012833299692,0.35597562605793237,Small,False,False,True,False,True,False
4935000,1.0,0.36780620667850883,0.047278311684073836,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,Medium,True,False,False,False,True,False
4907000,2.0,-0.4384113901700776,0.047278311684073836,-0.5701867118926005,0.22441012833299692,0.35597562605793237,Small,True,False,False,False,False,False
4900000,1.0,-0.29082006809253313,0.047278311684073836,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,Small,True,False,True,False,True,False
4900000,1.0,-0.4868397927267718,0.047278311684073836,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,Small,False,True,True,False,True,False
4900000,1.0,-0.47530922068946363,-1.308862733990682,-0.5701867118926005,-0.9293966635677897,0.35597562605793237,Small,True,False,True,False,False,False
4900000,1.0,0.11505606762071403,1.4034193573588298,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,Medium,True,False,False,False,False,False
4900000,1.0,-0.17551434771945154,0.047278311684073836,-0.5701867118926005,-0.9293966635677897,-0.8057412374245417,Small,True,True,True,False,False,False
4900000,1.0,0.5301566609638078,0.047278311684073836,-0.5701867118926005,-0.9293966635677897,1.5176924895404067,Medium,True,False,False,False,True,False
4900000,1.0,0.29954522021764457,-1.308862733990682,-0.5701867118926005,-0.9293966635677897,-0.8057412374245417,Medium,True,True,True,False,True,False
4900000,1.0,-0.9918788479608691,0.047278311684073836,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,Small,True,False,True,False,True,False
4900000,1.0,-1.005715534405639,0.047278311684073836,-0.5701867118926005,1.3782169202337835,-0.8057412374245417,Small,True,False,False,False,False,False
4900000,0.0,0.7238702711905848,0.047278311684073836,-0.5701867118926005,-0.9293966635677897,-0.8057412374245417,Medium,True,False,False,False,False,False
4900000,1.0,-0.23270598502450002,0.047278311684073836,-0.5701867118926005,0.22441012833299692,1.5176924895404067,Small,True,True,True,False,False,False
4900000,2.0,3.5742276788131613,0.047278311684073836,-0.5701867118926005,-0.9293966635677897,1.5176924895404067,Luxury,True,False,False,False,False,False
4893000,1.0,-0.7981652377340921,1.4034193573588298,1.4218117367065486,0.22441012833299692,1.5176924895404067,Small,True,False,True,False,True,False
4893000,1.0,-0.07173919938367813,1.4034193573588298,1.4218117367065486,-0.9293966635677897,-0.8057412374245417,Small,True,False,True,False,False,False
4865000,0.0,-0.3692279579462286,-1.308862733990682,-0.5701867118926005,-0.9293966635677897,-0.8057412374245417,Small,True,False,True,False,False,False
4830000,0.0,-0.4568603054297706,0.047278311684073836,-0.5701867118926005,1.3782169202337835,-0.8057412374245417,Small,True,False,False,False,False,False
4830000,1.0,0.4102387117758029,0.047278311684073836,-0.5701867118926005,-0.9293966635677897,1.5176924895404067,Medium,True,False,False,False,False,True
4830000,2.0,0.7893639203624951,0.047278311684073836,-0.5701867118926005,0.22441012833299692,1.5176924895404067,Medium,True,False,False,False,True,True
4830000,1.0,-0.15475931805229687,-1.308862733990682,-0.5701867118926005,-0.9293966635677897,-0.8057412374245417,Small,True,False,False,False,True,True
4795000,0.0,0.8530126780084362,0.047278311684073836,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,Medium,True,False,True,False,False,False
4795000,1.0,1.3603578476499951,1.4034193573588298,-0.5701867118926005,2.53202371213457,1.5176924895404067,Medium,True,False,True,False,True,False
4767000,1.0,-0.7981652377340921,1.4034193573588298,1.4218117367065486,0.22441012833299692,-0.8057412374245417,Small,True,False,False,False,False,False
4760000,1.0,1.852021439320815,-1.308862733990682,-0.5701867118926005,-0.9293966635677897,1.5176924895404067,Large,True,False,True,False,True,False
4760000,2.0,0.5398423414751465,0.047278311684073836,-0.5701867118926005,0.22441012833299692,0.35597562605793237,Medium,True,False,True,False,True,False
4760000,0.0,2.3473748140435733,-1.308862733990682,-0.5701867118926005,-0.9293966635677897,1.5176924895404067,Large,True,False,False,False,True,True
4753000,1.0,0.5947278643727334,-1.308862733990682,-0.5701867118926005,-0.9293966635677897,2.679409353022881,Medium,True,False,False,False,True,False
4690000,1.0,0.008974804877478978,0.047278311684073836,-0.5701867118926005,2.53202371213457,-0.8057412374245417,Small,True,False,False,False,True,False
4690000,2.0,0.39178979651610985,-1.308862733990682,-0.5701867118926005,-0.9293966635677897,0.35597562605793237,Medium,True,False,True,False,True,False
4690000,1.0,-0.7013084326207035,0.047278311684073836,-0.5701867118926005,0.22441012833299692,1.5176924895404067,Small,True,False,False,False,False,False
4690000,1.0,2.0830941029484706,1.4034193573588298,1.4218117367065486,0.22441012833299692,0.35597562605793237,Large,True,True,True,False,False,False
4690000,1.0,0.11505606762071403,-1.308862733990682,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,Medium,True,False,False,False,False,True
4690000,1.0,-0.3830646443909984,0.047278311684073836,-0.5701867118926005,-0.9293966635677897,-0.8057412374245417,Small,True,False,False,False,False,True
4655000,2.0,-0.648267801249086,0.047278311684073836,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,Small,True,False,True,False,False,False
4620000,0.0,-0.4568603054297706,0.047278311684073836,-0.5701867118926005,-0.9293966635677897,-0.8057412374245417,Small,True,True,True,False,True,False
4620000,1.0,-0.586002712247622,0.047278311684073836,1.4218117367065486,0.22441012833299692,1.5176924895404067,Small,True,False,True,False,False,False
4620000,1.0,0.2441984744385654,0.047278311684073836,-0.5701867118926005,0.22441012833299692,0.35597562605793237,Medium,True,True,False,False,True,False
4620000,1.0,-1.0518378225548715,-1.308862733990682,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,Small,True,True,True,False,False,True
4620000,1.0,-0.06482085616129324,0.047278311684073836,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,Small,True,False,True,False,False,False
4613000,1.0,-0.29543229690745637,1.4034193573588298,1.4218117367065486,0.22441012833299692,-0.8057412374245417,Small,True,False,True,False,False,False
4585000,2.0,-0.5306559664685429,0.047278311684073836,-0.5701867118926005,0.22441012833299692,0.35597562605793237,Small,True,False,False,False,False,False
4585000,1.0,-0.6044516275073151,0.047278311684073836,-0.5701867118926005,0.22441012833299692,0.35597562605793237,Small,True,False,False,False,False,True
4550000,1.0,-0.6413494580267012,0.047278311684073836,-0.5701867118926005,-0.9293966635677897,1.5176924895404067,Small,True,False,False,False,False,False
4550000,2.0,-0.6966962038057802,0.047278311684073836,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,Small,True,False,False,False,True,False
4550000,2.0,-1.199429144632416,0.047278311684073836,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,Small,True,False,True,False,False,False
4550000,1.0,0.07815823710132792,0.047278311684073836,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,Medium,True,True,True,False,False,True
4550000,0.0,0.09660715236102098,0.047278311684073836,-0.5701867118926005,0.22441012833299692,1.5176924895404067,Medium,True,False,False,False,False,True
4550000,1.0,-0.7520429495848594,0.047278311684073836,-0.5701867118926005,-0.9293966635677897,-0.8057412374245417,Small,True,False,False,False,False,True
4550000,0.0,1.498724712097693,1.4034193573588298,-0.5701867118926005,2.53202371213457,2.679409353022881,Medium,True,False,False,False,False,False
4543000,1.0,-0.48453367831931016,-1.308862733990682,1.4218117367065486,-0.9293966635677897,-0.8057412374245417,Small,True,True,True,False,False,False
4543000,2.0,-0.07404531379113975,1.4034193573588298,1.4218117367065486,0.22441012833299692,-0.8057412374245417,Small,True,True,True,False,False,True
4515000,1.0,-0.7566551783997827,0.047278311684073836,-0.5701867118926005,1.3782169202337835,-0.8057412374245417,Small,True,False,False,False,False,False
4515000,1.0,-0.7843285512893223,0.047278311684073836,-0.5701867118926005,0.22441012833299692,0.35597562605793237,Small,True,False,True,False,False,False
4515000,1.0,2.1721101190764895,0.047278311684073836,-0.5701867118926005,-0.9293966635677897,-0.8057412374245417,Large,True,False,False,False,False,False
4515000,2.0,-0.7520429495848594,-1.308862733990682,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,Small,True,False,False,False,False,True
4480000,1.0,-0.29543229690745637,1.4034193573588298,-0.5701867118926005,0.22441012833299692,1.5176924895404067,Small,True,False,False,False,True,False
4480000,0.0,0.33874916514449227,-1.308862733990682,-0.5701867118926005,-0.9293966635677897,0.35597562605793237,Medium,True,False,False,False,True,False
4480000,2.0,-0.5306559664685429,0.047278311684073836,-0.5701867118926005,0.22441012833299692,1.5176924895404067,Small,True,False,False,False,False,False
4480000,2.0,1.429541279873844,0.047278311684073836,-0.5701867118926005,-0.9293966635677897,-0.8057412374245417,Medium,True,False,False,False,False,False
4480000,1.0,-0.5122070512088498,0.047278311684073836,-0.5701867118926005,0.22441012833299692,0.35597562605793237,Small,True,False,False,False,False,False
4473000,2.0,0.5578300338533473,-1.308862733990682,-0.5701867118926005,-0.9293966635677897,0.35597562605793237,Medium,True,False,True,False,True,False
4473000,2.0,-0.9171607411591123,0.047278311684073836,-0.5701867118926005,0.22441012833299692,0.35597562605793237,Small,True,False,False,False,True,False
4473000,1.0,-0.7566551783997827,0.047278311684073836,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,Small,True,False,False,False,False,False
4445000,1.0,-0.6459616868416244,-1.308862733990682,-0.5701867118926005,-0.9293966635677897,-0.8057412374245417,Small,True,True,True,False,False,False
4410000,1.0,-0.5454150986762972,0.047278311684073836,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,Small,False,False,False,False,False,False
4410000,1.0,-0.11555537312544913,-1.308862733990682,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,Small,True,False,True,False,False,False
4403000,1.0,-1.0472255937399484,0.047278311684073836,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,Small,True,False,False,False,False,True
4403000,0.0,-0.12477983075529565,0.047278311684073836,-0.5701867118926005,-0.9293966635677897,1.5176924895404067,Small,True,False,False,False,False,True
4403000,1.0,-0.1063309154956026,0.047278311684073836,-0.5701867118926005,0.22441012833299692,0.35597562605793237,Small,True,False,False,False,False,False
4382000,1.0,-0.09249422905083281,1.4034193573588298,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,Small,True,False,False,False,True,False
4375000,0.0,-0.5767782546177754,0.047278311684073836,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,Small,True,False,False,False,False,False
4340000,2.0,-0.30004452572237966,0.047278311684073836,1.4218117367065486,1.3782169202337835,0.35597562605793237,Small,True,False,False,True,False,False
4340000,1.0,-1.4969179031949664,2.7595604030335856,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,Small,False,False,True,False,False,False
4340000,1.0,-0.49606425035661833,0.047278311684073836,-0.5701867118926005,-0.9293966635677897,1.5176924895404067,Small,True,True,True,False,False,False
4340000,2.0,-0.761267407214706,1.4034193573588298,-0.5701867118926005,0.22441012833299692,1.5176924895404067,Small,True,False,False,False,False,False
4340000,1.0,0.5993400931876567,1.4034193573588298,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,Medium,True,False,False,False,False,False
4319000,2.0,-0.5158968342607884,-1.308862733990682,-0.5701867118926005,-0.9293966635677897,-0.8057412374245417,Small,True,False,True,False,False,False
4305000,1.0,-0.3461668138716123,-1.308862733990682,-0.5701867118926005,-0.9293966635677897,0.35597562605793237,Small,True,False,False,False,False,False
4305000,1.0,2.4027215598226523,-1.308862733990682,-0.5701867118926005,-0.9293966635677897,0.35597562605793237,Large,True,False,False,False,False,True
4277000,1.0,-0.8073896953639386,0.047278311684073836,-0.5701867118926005,0.22441012833299692,1.5176924895404067,Small,True,False,True,False,False,True
4270000,2.0,0.5578300338533473,-1.308862733990682,-0.5701867118926005,-0.9293966635677897,-0.8057412374245417,Medium,True,False,False,False,False,False
4270000,0.0,0.5578300338533473,-1.308862733990682,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,Medium,True,False,False,False,False,False
4270000,2.0,-0.30004452572237966,-1.308862733990682,-0.5701867118926005,-0.9293966635677897,1.5176924895404067,Small,True,False,False,False,True,False
4270000,0.0,-1.3723877251920384,0.047278311684073836,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,Small,False,True,True,False,True,False
4270000,2.0,-0.36461572913130536,1.4034193573588298,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,Small,True,False,False,False,False,False
4270000,2.0,1.2081542967575274,-1.308862733990682,-0.5701867118926005,-0.9293966635677897,0.35597562605793237,Medium,True,False,False,False,False,False
4235000,1.0,0.691584669486122,0.047278311684073836,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,Medium,True,True,False,False,False,False
4235000,2.0,-1.0901193217187346,0.047278311684073836,-0.5701867118926005,-0.9293966635677897,-0.8057412374245417,Small,True,False,True,False,False,True
4200000,0.0,0.16117835576994666,0.047278311684073836,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,Medium,True,False,False,False,True,False
4200000,0.0,-0.05098416971652344,0.047278311684073836,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,Small,True,False,True,False,True,False
4200000,1.0,0.32260636429226086,-1.308862733990682,-0.5701867118926005,-0.9293966635677897,1.5176924895404067,Medium,True,True,True,False,False,False
4200000,1.0,-1.1717557717428764,1.4034193573588298,3.4138101853056977,0.22441012833299692,-0.8057412374245417,Small,False,False,False,False,False,False
4200000,0.0,-1.0135563233910085,0.047278311684073836,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,Small,True,False,True,False,True,False
4200000,1.0,-1.1085682369784278,1.4034193573588298,1.4218117367065486,0.22441012833299692,-0.8057412374245417,Small,False,False,False,False,False,False
4200000,0.0,-0.341554585056689,-1.308862733990682,-0.5701867118926005,-0.9293966635677897,0.35597562605793237,Small,False,False,False,False,False,False
4200000,1.0,-0.5306559664685429,1.4034193573588298,1.4218117367065486,0.22441012833299692,-0.8057412374245417,Small,False,False,False,False,False,False
4200000,1.0,-1.3032042929681893,0.047278311684073836,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,Small,False,False,False,False,False,False
4200000,1.0,-0.253922237573147,0.047278311684073836,1.4218117367065486,0.22441012833299692,0.35597562605793237,Small,True,False,False,False,True,False
4200000,0.0,-0.6966962038057802,0.047278311684073836,1.4218117367065486,0.22441012833299692,-0.8057412374245417,Small,True,False,True,False,False,False
4200000,1.0,0.29954522021764457,0.047278311684073836,-0.5701867118926005,-0.9293966635677897,1.5176924895404067,Medium,True,False,False,True,False,False
4200000,2.0,0.8530126780084362,0.047278311684073836,-0.5701867118926005,-0.9293966635677897,2.679409353022881,Medium,True,False,False,False,False,False
4200000,1.0,-0.49421935883064905,0.047278311684073836,-0.5701867118926005,1.3782169202337835,-0.8057412374245417,Small,True,False,False,False,False,False
4200000,1.0,-0.7520429495848594,0.047278311684073836,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,Small,True,False,False,False,False,True
4200000,0.0,-1.386224411636808,0.047278311684073836,-0.5701867118926005,1.3782169202337835,0.35597562605793237,Small,True,False,False,False,False,True
4200000,2.0,-0.30004452572237966,0.047278311684073836,-0.5701867118926005,-0.9293966635677897,-0.8057412374245417,Small,True,False,True,False,False,False
4193000,1.0,1.429541279873844,0.047278311684073836,-0.5701867118926005,-0.9293966635677897,2.679409353022881,Medium,True,False,True,False,False,False
4193000,1.0,-0.7843285512893223,0.047278311684073836,-0.5701867118926005,0.22441012833299692,0.35597562605793237,Small,True,False,False,False,False,False
4165000,1.0,-0.1432287460149887,0.047278311684073836,-0.5701867118926005,0.22441012833299692,0.35597562605793237,Small,True,False,False,False,False,False
4165000,1.0,-0.4937581359491567,0.047278311684073836,-0.5701867118926005,0.22441012833299692,1.5176924895404067,Small,True,False,False,False,False,False
4165000,1.0,-0.5094397139198958,0.047278311684073836,-0.5701867118926005,0.22441012833299692,0.35597562605793237,Small,True,False,True,False,False,False
4130000,1.0,-0.2391631053653926,1.4034193573588298,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,Small,True,False,False,False,True,False
4130000,1.0,0.3848714532937249,0.047278311684073836,-0.5701867118926005,-0.9293966635677897,-0.8057412374245417,Medium,True,False,True,False,False,False
4123000,1.0,0.4194631694056494,-1.308862733990682,-0.5701867118926005,-0.9293966635677897,0.35597562605793237,Medium,True,False,True,False,False,False
4098500,2.0,-0.7151451190654733,0.047278311684073836,-0.5701867118926005,-0.9293966635677897,-0.8057412374245417,Small,True,False,True,False,True,True
4095000,1.0,-0.6782472885460872,0.047278311684073836,1.4218117367065486,0.22441012833299692,-0.8057412374245417,Small,True,False,False,False,False,False
4095000,1.0,-0.5122070512088498,-1.308862733990682,-0.5701867118926005,0.22441012833299692,0.35597562605793237,Small,True,False,False,False,False,False
4095000,1.0,0.2073006439191793,-1.308862733990682,-0.5701867118926005,-0.9293966635677897,-0.8057412374245417,Medium,True,False,False,False,True,False
4060000,0.0,0.3456675083668772,1.4034193573588298,1.4218117367065486,0.22441012833299692,0.35597562605793237,Medium,False,False,True,False,False,False
4060000,0.0,-0.07312286802815511,0.047278311684073836,1.4218117367065486,0.22441012833299692,1.5176924895404067,Small,True,False,False,False,False,False
4060000,1.0,-0.3738401867611519,0.047278311684073836,-0.5701867118926005,-0.9293966635677897,-0.8057412374245417,Small,True,False,False,False,False,False
4060000,1.0,-0.9918788479608691,1.4034193573588298,-0.5701867118926005,1.3782169202337835,1.5176924895404067,Small,True,False,True,False,True,False
4060000,2.0,-0.3830646443909984,0.047278311684073836,-0.5701867118926005,0.22441012833299692,1.5176924895404067,Small,True,False,False,False,False,True
4025000,1.0,-0.7013084326207035,0.047278311684073836,1.4218117367065486,0.22441012833299692,1.5176924895404067,Small,True,False,False,True,False,False
4025000,2.0,-0.779716322474399,0.047278311684073836,1.4218117367065486,-0.9293966635677897,0.35597562605793237,Small,True,False,True,False,True,False
4025000,1.0,0.11505606762071403,0.047278311684073836,-0.5701867118926005,-0.9293966635677897,2.679409353022881,Medium,True,False,False,False,False,False
4007500,1.0,-0.30004452572237966,0.047278311684073836,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,Small,False,False,True,False,True,False
4007500,1.0,-0.779716322474399,1.4034193573588298,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,Small,True,False,False,False,True,False
3990000,0.0,-0.48453367831931016,1.4034193573588298,-0.5701867118926005,-0.9293966635677897,-0.8057412374245417,Small,False,False,True,False,False,False
3990000,1.0,0.6131767796324264,0.047278311684073836,-0.5701867118926005,0.22441012833299692,0.35597562605793237,Medium,False,False,False,False,True,False
3990000,1.0,-0.30004452572237966,0.047278311684073836,1.4218117367065486,0.22441012833299692,-0.8057412374245417,Small,False,False,True,False,True,False
3990000,2.0,-0.5491048817282359,0.047278311684073836,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,Small,True,False,False,False,False,False
3990000,0.0,-0.5075948223939265,-1.308862733990682,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,Small,True,True,True,False,False,True
3920000,2.0,0.972930627196441,0.047278311684073836,1.4218117367065486,-0.9293966635677897,2.679409353022881,Medium,True,True,True,False,False,False
3920000,1.0,0.16117835576994666,1.4034193573588298,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,Medium,True,True,True,False,False,False
3920000,1.0,-0.9918788479608691,0.047278311684073836,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,Small,True,False,False,False,False,False
3920000,2.0,-0.8581242123280945,-1.308862733990682,-0.5701867118926005,-0.9293966635677897,0.35597562605793237,Small,True,False,False,True,False,False
3920000,2.0,-0.6155209766631309,-1.308862733990682,-0.5701867118926005,-0.9293966635677897,1.5176924895404067,Small,True,False,True,False,True,False
3920000,1.0,1.3511333900201485,0.047278311684073836,-0.5701867118926005,-0.9293966635677897,1.5176924895404067,Medium,True,False,False,False,True,False
3920000,0.0,-1.386224411636808,1.4034193573588298,1.4218117367065486,-0.9293966635677897,-0.8057412374245417,Small,True,False,True,False,False,True
3885000,1.0,-0.6321250003968546,-1.308862733990682,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,Small,True,True,True,False,False,False
3885000,2.0,-0.9088587292922504,1.4034193573588298,1.4218117367065486,0.22441012833299692,-0.8057412374245417,Small,True,False,False,False,False,False
3850000,1.0,0.0689337794714814,2.7595604030335856,1.4218117367065486,0.22441012833299692,-0.8057412374245417,Medium,True,False,False,False,False,False
3850000,1.0,-0.9088587292922504,-1.308862733990682,1.4218117367065486,-0.9293966635677897,1.5176924895404067,Small,True,False,True,False,False,False
3850000,2.0,0.9231185559952697,0.047278311684073836,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,Medium,True,False,False,False,True,False
3850000,1.0,-0.4937581359491567,-1.308862733990682,-0.5701867118926005,-0.9293966635677897,-0.8057412374245417,Small,True,False,False,False,False,False
3850000,1.0,-0.5998393986923918,-1.308862733990682,-0.5701867118926005,-0.9293966635677897,-0.8057412374245417,Small,True,False,False,False,False,False
3850000,1.0,-1.4461833862308104,0.047278311684073836,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,Small,True,False,True,False,False,True
3850000,1.0,-1.371926502310546,-1.308862733990682,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,Small,True,True,False,False,False,True
3836000,0.0,-0.8304508394385549,0.047278311684073836,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,Small,True,False,False,False,False,False
3815000,1.0,-0.9226954157370202,-1.308862733990682,1.4218117367065486,-0.9293966635677897,-0.8057412374245417,Small,False,False,True,False,False,False
3780000,1.0,-0.15245320364483522,0.047278311684073836,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,Small,True,False,False,False,False,False
3780000,1.0,-0.7981652377340921,-1.308862733990682,-0.5701867118926005,0.22441012833299692,0.35597562605793237,Small,True,False,False,True,False,False
3780000,1.0,-0.7151451190654733,-1.308862733990682,-0.5701867118926005,-0.9293966635677897,-0.8057412374245417,Small,True,False,False,False,False,False
3780000,0.0,0.31338190666241433,-1.308862733990682,-0.5701867118926005,-0.9293966635677897,1.5176924895404067,Medium,True,False,False,False,False,False
3780000,2.0,-1.0582949428957642,0.047278311684073836,-0.5701867118926005,1.3782169202337835,-0.8057412374245417,Small,True,False,False,False,False,True
3780000,2.0,1.498724712097693,-1.308862733990682,-0.5701867118926005,-0.9293966635677897,0.35597562605793237,Medium,True,False,False,False,False,False
3773000,2.0,1.429541279873844,0.047278311684073836,-0.5701867118926005,-0.9293966635677897,1.5176924895404067,Medium,True,False,False,False,False,False
3773000,2.0,-1.2132658310771858,2.7595604030335856,1.4218117367065486,-0.9293966635677897,0.35597562605793237,Small,False,False,True,False,True,False
3773000,2.0,0.8207270763039733,1.4034193573588298,-0.5701867118926005,0.22441012833299692,0.35597562605793237,Medium,False,False,False,False,False,False
3745000,1.0,-0.7704918648445525,-1.308862733990682,-0.5701867118926005,-0.9293966635677897,-0.8057412374245417,Small,True,False,False,False,False,True
3710000,0.0,-0.7151451190654733,0.047278311684073836,-0.5701867118926005,-0.9293966635677897,0.35597562605793237,Small,True,False,False,False,False,False
3710000,1.0,-0.5122070512088498,-1.308862733990682,-0.5701867118926005,-0.9293966635677897,-0.8057412374245417,Small,True,False,False,False,False,False
3710000,1.0,0.4010142541459564,0.047278311684073836,-0.5701867118926005,-0.9293966635677897,-0.8057412374245417,Medium,True,False,False,False,False,False
3710000,2.0,-0.5075948223939265,-1.308862733990682,-0.5701867118926005,-0.9293966635677897,-0.8057412374245417,Small,True,False,False,False,False,False
